index,date,hour,Category,District,count,weather,dayoff
1747,2019-01-16,0,1,7,1,-4.2749999999999995,0
1748,2019-01-16,0,1,14,1,-4.2749999999999995,0
1749,2019-01-16,0,5,7,1,-4.2749999999999995,0
1750,2019-01-16,1,1,0,1,-4.2749999999999995,0
1751,2019-01-16,2,5,1,1,-4.2749999999999995,0
1752,2019-01-16,2,5,12,1,-4.2749999999999995,0
1753,2019-01-16,7,2,12,1,-4.2749999999999995,0
1754,2019-01-16,8,2,0,1,-4.2749999999999995,0
1755,2019-01-16,8,2,12,1,-4.2749999999999995,0
1756,2019-01-16,8,4,12,1,-4.2749999999999995,0
1757,2019-01-16,9,1,6,1,-4.2749999999999995,0
1758,2019-01-16,9,2,0,1,-4.2749999999999995,0
1759,2019-01-16,9,2,8,1,-4.2749999999999995,0
1760,2019-01-16,9,2,11,2,-4.2749999999999995,0
1761,2019-01-16,9,5,3,1,-4.2749999999999995,0
1762,2019-01-16,9,5,12,1,-4.2749999999999995,0
1763,2019-01-16,10,1,0,1,-4.2749999999999995,0
1764,2019-01-16,10,1,3,1,-4.2749999999999995,0
1765,2019-01-16,10,1,17,1,-4.2749999999999995,0
1766,2019-01-16,10,2,0,1,-4.2749999999999995,0
1767,2019-01-16,10,2,1,1,-4.2749999999999995,0
1768,2019-01-16,10,2,7,1,-4.2749999999999995,0
1769,2019-01-16,10,2,10,1,-4.2749999999999995,0
1770,2019-01-16,10,2,11,2,-4.2749999999999995,0
1771,2019-01-16,10,2,14,1,-4.2749999999999995,0
1772,2019-01-16,10,2,15,1,-4.2749999999999995,0
1773,2019-01-16,10,5,7,2,-4.2749999999999995,0
1774,2019-01-16,11,1,8,1,-4.2749999999999995,0
1775,2019-01-16,11,1,12,1,-4.2749999999999995,0
1776,2019-01-16,11,2,0,2,-4.2749999999999995,0
1777,2019-01-16,11,2,5,1,-4.2749999999999995,0
1778,2019-01-16,11,2,6,1,-4.2749999999999995,0
1779,2019-01-16,11,2,7,1,-4.2749999999999995,0
1780,2019-01-16,11,2,8,2,-4.2749999999999995,0
1781,2019-01-16,11,2,9,1,-4.2749999999999995,0
1782,2019-01-16,11,2,11,3,-4.2749999999999995,0
1783,2019-01-16,11,2,15,1,-4.2749999999999995,0
1784,2019-01-16,11,5,0,1,-4.2749999999999995,0
1785,2019-01-16,12,1,0,1,-4.2749999999999995,0
1786,2019-01-16,12,1,14,1,-4.2749999999999995,0
1787,2019-01-16,12,2,0,1,-4.2749999999999995,0
1788,2019-01-16,12,2,3,2,-4.2749999999999995,0
1789,2019-01-16,12,2,9,1,-4.2749999999999995,0
1790,2019-01-16,12,2,11,2,-4.2749999999999995,0
1791,2019-01-16,13,1,7,1,-4.2749999999999995,0
1792,2019-01-16,13,2,0,1,-4.2749999999999995,0
1793,2019-01-16,13,2,4,2,-4.2749999999999995,0
1794,2019-01-16,13,2,7,1,-4.2749999999999995,0
1795,2019-01-16,13,2,10,2,-4.2749999999999995,0
1796,2019-01-16,13,2,11,2,-4.2749999999999995,0
1797,2019-01-16,13,2,12,2,-4.2749999999999995,0
1798,2019-01-16,13,4,9,1,-4.2749999999999995,0
1799,2019-01-16,13,4,13,1,-4.2749999999999995,0
1800,2019-01-16,13,5,17,1,-4.2749999999999995,0
1801,2019-01-16,14,1,6,1,-4.2749999999999995,0
1802,2019-01-16,14,1,7,1,-4.2749999999999995,0
1803,2019-01-16,14,2,7,3,-4.2749999999999995,0
1804,2019-01-16,14,2,8,1,-4.2749999999999995,0
1805,2019-01-16,14,5,5,1,-4.2749999999999995,0
1806,2019-01-16,15,1,0,1,-4.2749999999999995,0
1807,2019-01-16,15,2,0,2,-4.2749999999999995,0
1808,2019-01-16,15,2,4,5,-4.2749999999999995,0
1809,2019-01-16,15,2,5,1,-4.2749999999999995,0
1810,2019-01-16,15,2,10,2,-4.2749999999999995,0
1811,2019-01-16,15,4,6,1,-4.2749999999999995,0
1812,2019-01-16,15,4,8,1,-4.2749999999999995,0
1813,2019-01-16,15,4,10,1,-4.2749999999999995,0
1814,2019-01-16,15,4,11,3,-4.2749999999999995,0
1815,2019-01-16,15,5,6,2,-4.2749999999999995,0
1816,2019-01-16,15,5,7,5,-4.2749999999999995,0
1817,2019-01-16,16,1,8,1,-4.2749999999999995,0
1818,2019-01-16,16,2,9,4,-4.2749999999999995,0
1819,2019-01-16,16,2,14,2,-4.2749999999999995,0
1820,2019-01-16,16,4,6,1,-4.2749999999999995,0
1821,2019-01-16,16,5,12,1,-4.2749999999999995,0
1822,2019-01-16,17,2,0,1,-4.2749999999999995,0
1823,2019-01-16,17,4,6,1,-4.2749999999999995,0
1824,2019-01-16,17,5,7,2,-4.2749999999999995,0
1825,2019-01-16,18,1,15,1,-4.2749999999999995,0
1826,2019-01-16,18,2,0,3,-4.2749999999999995,0
1827,2019-01-16,18,2,8,1,-4.2749999999999995,0
1828,2019-01-16,18,2,12,1,-4.2749999999999995,0
1829,2019-01-16,18,4,0,4,-4.2749999999999995,0
1830,2019-01-16,18,4,5,1,-4.2749999999999995,0
1831,2019-01-16,18,5,5,1,-4.2749999999999995,0
1832,2019-01-16,18,5,14,1,-4.2749999999999995,0
1833,2019-01-16,19,1,9,1,-4.2749999999999995,0
1834,2019-01-16,19,2,0,2,-4.2749999999999995,0
1835,2019-01-16,19,2,1,1,-4.2749999999999995,0
1836,2019-01-16,19,2,4,1,-4.2749999999999995,0
1837,2019-01-16,19,2,8,1,-4.2749999999999995,0
1838,2019-01-16,19,2,11,1,-4.2749999999999995,0
1839,2019-01-16,19,2,14,1,-4.2749999999999995,0
1840,2019-01-16,19,4,6,1,-4.2749999999999995,0
1841,2019-01-16,19,4,11,1,-4.2749999999999995,0
1842,2019-01-16,19,4,12,1,-4.2749999999999995,0
1843,2019-01-16,19,5,1,1,-4.2749999999999995,0
1844,2019-01-16,19,5,9,1,-4.2749999999999995,0
1845,2019-01-16,19,5,14,1,-4.2749999999999995,0
1846,2019-01-16,20,2,0,2,-4.2749999999999995,0
1847,2019-01-16,20,2,4,1,-4.2749999999999995,0
1848,2019-01-16,20,2,7,1,-4.2749999999999995,0
1849,2019-01-16,20,2,9,1,-4.2749999999999995,0
1850,2019-01-16,20,2,11,1,-4.2749999999999995,0
1851,2019-01-16,20,2,12,1,-4.2749999999999995,0
1852,2019-01-16,20,4,6,1,-4.2749999999999995,0
1853,2019-01-16,20,5,16,1,-4.2749999999999995,0
1854,2019-01-16,21,1,9,1,-4.2749999999999995,0
1855,2019-01-16,21,2,3,1,-4.2749999999999995,0
1856,2019-01-16,21,2,5,1,-4.2749999999999995,0
1857,2019-01-16,21,2,6,1,-4.2749999999999995,0
1858,2019-01-16,21,2,8,1,-4.2749999999999995,0
1859,2019-01-16,21,5,4,2,-4.2749999999999995,0
1860,2019-01-16,21,5,6,1,-4.2749999999999995,0
1861,2019-01-16,21,5,8,1,-4.2749999999999995,0
1862,2019-01-16,21,5,13,1,-4.2749999999999995,0
1863,2019-01-16,22,1,11,1,-4.2749999999999995,0
1864,2019-01-16,22,1,17,1,-4.2749999999999995,0
1865,2019-01-16,22,2,11,1,-4.2749999999999995,0
1866,2019-01-16,22,2,15,1,-4.2749999999999995,0
1867,2019-01-16,22,4,11,1,-4.2749999999999995,0
1868,2019-01-16,22,5,4,1,-4.2749999999999995,0
1869,2019-01-16,22,5,8,1,-4.2749999999999995,0
1870,2019-01-16,22,5,9,1,-4.2749999999999995,0
1871,2019-01-16,23,5,14,1,-4.2749999999999995,0
1872,2019-01-17,0,2,1,1,-2.9875000000000003,0
1873,2019-01-17,0,2,4,1,-2.9875000000000003,0
1874,2019-01-17,0,2,11,1,-2.9875000000000003,0
1875,2019-01-17,0,5,0,1,-2.9875000000000003,0
1876,2019-01-17,0,5,8,1,-2.9875000000000003,0
1877,2019-01-17,1,2,15,2,-2.9875000000000003,0
1878,2019-01-17,1,5,9,2,-2.9875000000000003,0
1879,2019-01-17,2,5,5,1,-2.9875000000000003,0
1880,2019-01-17,2,5,7,1,-2.9875000000000003,0
1881,2019-01-17,3,5,1,1,-2.9875000000000003,0
1882,2019-01-17,3,5,8,1,-2.9875000000000003,0
1883,2019-01-17,4,5,7,1,-2.9875000000000003,0
1884,2019-01-17,4,5,10,1,-2.9875000000000003,0
1885,2019-01-17,4,5,12,3,-2.9875000000000003,0
1886,2019-01-17,5,5,12,1,-2.9875000000000003,0
1887,2019-01-17,6,1,0,1,-2.9875000000000003,0
1888,2019-01-17,7,2,1,1,-2.9875000000000003,0
1889,2019-01-17,7,2,11,1,-2.9875000000000003,0
1890,2019-01-17,7,4,5,1,-2.9875000000000003,0
1891,2019-01-17,7,4,13,1,-2.9875000000000003,0
1892,2019-01-17,8,2,1,1,-2.9875000000000003,0
1893,2019-01-17,8,2,4,1,-2.9875000000000003,0
1894,2019-01-17,8,2,7,1,-2.9875000000000003,0
1895,2019-01-17,8,2,10,1,-2.9875000000000003,0
1896,2019-01-17,8,2,14,1,-2.9875000000000003,0
1897,2019-01-17,8,4,14,1,-2.9875000000000003,0
1898,2019-01-17,8,4,15,2,-2.9875000000000003,0
1899,2019-01-17,9,1,0,1,-2.9875000000000003,0
1900,2019-01-17,9,2,1,1,-2.9875000000000003,0
1901,2019-01-17,9,2,10,2,-2.9875000000000003,0
1902,2019-01-17,9,4,5,1,-2.9875000000000003,0
1903,2019-01-17,9,4,7,1,-2.9875000000000003,0
1904,2019-01-17,9,4,9,1,-2.9875000000000003,0
1905,2019-01-17,9,4,10,1,-2.9875000000000003,0
1906,2019-01-17,9,4,12,1,-2.9875000000000003,0
1907,2019-01-17,9,4,13,1,-2.9875000000000003,0
1908,2019-01-17,9,5,10,1,-2.9875000000000003,0
1909,2019-01-17,10,1,9,1,-2.9875000000000003,0
1910,2019-01-17,10,1,12,1,-2.9875000000000003,0
1911,2019-01-17,10,2,4,2,-2.9875000000000003,0
1912,2019-01-17,10,2,9,4,-2.9875000000000003,0
1913,2019-01-17,10,2,11,2,-2.9875000000000003,0
1914,2019-01-17,10,2,16,1,-2.9875000000000003,0
1915,2019-01-17,10,4,10,2,-2.9875000000000003,0
1916,2019-01-17,11,2,1,1,-2.9875000000000003,0
1917,2019-01-17,11,2,3,2,-2.9875000000000003,0
1918,2019-01-17,11,2,8,1,-2.9875000000000003,0
1919,2019-01-17,11,2,11,1,-2.9875000000000003,0
1920,2019-01-17,11,2,14,1,-2.9875000000000003,0
1921,2019-01-17,11,2,15,1,-2.9875000000000003,0
1922,2019-01-17,11,4,1,1,-2.9875000000000003,0
1923,2019-01-17,11,4,6,1,-2.9875000000000003,0
1924,2019-01-17,11,4,7,1,-2.9875000000000003,0
1925,2019-01-17,11,4,14,1,-2.9875000000000003,0
1926,2019-01-17,11,5,7,1,-2.9875000000000003,0
1927,2019-01-17,11,5,9,1,-2.9875000000000003,0
1928,2019-01-17,11,5,17,3,-2.9875000000000003,0
1929,2019-01-17,12,2,0,3,-2.9875000000000003,0
1930,2019-01-17,12,2,1,1,-2.9875000000000003,0
1931,2019-01-17,12,2,3,1,-2.9875000000000003,0
1932,2019-01-17,12,2,7,1,-2.9875000000000003,0
1933,2019-01-17,12,2,12,1,-2.9875000000000003,0
1934,2019-01-17,12,2,14,4,-2.9875000000000003,0
1935,2019-01-17,12,4,0,1,-2.9875000000000003,0
1936,2019-01-17,12,4,12,1,-2.9875000000000003,0
1937,2019-01-17,12,4,14,1,-2.9875000000000003,0
1938,2019-01-17,12,5,9,1,-2.9875000000000003,0
1939,2019-01-17,13,1,0,1,-2.9875000000000003,0
1940,2019-01-17,13,1,11,1,-2.9875000000000003,0
1941,2019-01-17,13,2,0,2,-2.9875000000000003,0
1942,2019-01-17,13,2,2,1,-2.9875000000000003,0
1943,2019-01-17,13,2,9,2,-2.9875000000000003,0
1944,2019-01-17,13,2,14,2,-2.9875000000000003,0
1945,2019-01-17,13,5,5,1,-2.9875000000000003,0
1946,2019-01-17,13,5,12,7,-2.9875000000000003,0
1947,2019-01-17,14,1,0,1,-2.9875000000000003,0
1948,2019-01-17,14,2,3,2,-2.9875000000000003,0
1949,2019-01-17,14,2,6,1,-2.9875000000000003,0
1950,2019-01-17,14,2,8,1,-2.9875000000000003,0
1951,2019-01-17,14,2,15,2,-2.9875000000000003,0
1952,2019-01-17,15,1,9,1,-2.9875000000000003,0
1953,2019-01-17,15,2,9,2,-2.9875000000000003,0
1954,2019-01-17,15,2,14,2,-2.9875000000000003,0
1955,2019-01-17,15,4,9,2,-2.9875000000000003,0
1956,2019-01-17,15,5,3,1,-2.9875000000000003,0
1957,2019-01-17,15,5,9,1,-2.9875000000000003,0
1958,2019-01-17,15,5,13,1,-2.9875000000000003,0
1959,2019-01-17,15,5,14,7,-2.9875000000000003,0
1960,2019-01-17,16,1,11,3,-2.9875000000000003,0
1961,2019-01-17,16,2,7,1,-2.9875000000000003,0
1962,2019-01-17,16,2,11,1,-2.9875000000000003,0
1963,2019-01-17,16,2,12,1,-2.9875000000000003,0
1964,2019-01-17,16,2,14,2,-2.9875000000000003,0
1965,2019-01-17,16,4,1,4,-2.9875000000000003,0
1966,2019-01-17,16,4,11,1,-2.9875000000000003,0
1967,2019-01-17,16,5,8,1,-2.9875000000000003,0
1968,2019-01-17,16,5,12,1,-2.9875000000000003,0
1969,2019-01-17,17,1,15,1,-2.9875000000000003,0
1970,2019-01-17,17,2,0,1,-2.9875000000000003,0
1971,2019-01-17,17,2,8,1,-2.9875000000000003,0
1972,2019-01-17,17,2,12,1,-2.9875000000000003,0
1973,2019-01-17,17,2,15,1,-2.9875000000000003,0
1974,2019-01-17,17,4,4,1,-2.9875000000000003,0
1975,2019-01-17,17,4,14,2,-2.9875000000000003,0
1976,2019-01-17,17,4,15,1,-2.9875000000000003,0
1977,2019-01-17,17,5,1,1,-2.9875000000000003,0
1978,2019-01-17,17,5,8,3,-2.9875000000000003,0
1979,2019-01-17,18,1,13,1,-2.9875000000000003,0
1980,2019-01-17,18,2,8,1,-2.9875000000000003,0
1981,2019-01-17,18,2,15,1,-2.9875000000000003,0
1982,2019-01-17,18,4,7,2,-2.9875000000000003,0
1983,2019-01-17,18,4,8,1,-2.9875000000000003,0
1984,2019-01-17,18,5,2,3,-2.9875000000000003,0
1985,2019-01-17,18,5,5,3,-2.9875000000000003,0
1986,2019-01-17,19,1,5,1,-2.9875000000000003,0
1987,2019-01-17,19,2,3,1,-2.9875000000000003,0
1988,2019-01-17,19,2,4,1,-2.9875000000000003,0
1989,2019-01-17,19,2,6,1,-2.9875000000000003,0
1990,2019-01-17,19,2,7,2,-2.9875000000000003,0
1991,2019-01-17,19,2,8,1,-2.9875000000000003,0
1992,2019-01-17,19,2,10,3,-2.9875000000000003,0
1993,2019-01-17,19,2,11,1,-2.9875000000000003,0
1994,2019-01-17,19,2,12,1,-2.9875000000000003,0
1995,2019-01-17,19,4,4,1,-2.9875000000000003,0
1996,2019-01-17,20,2,1,2,-2.9875000000000003,0
1997,2019-01-17,20,2,5,2,-2.9875000000000003,0
1998,2019-01-17,20,2,10,2,-2.9875000000000003,0
1999,2019-01-17,20,5,12,1,-2.9875000000000003,0
2000,2019-01-17,21,1,12,1,-2.9875000000000003,0
2001,2019-01-17,21,2,1,1,-2.9875000000000003,0
2002,2019-01-17,21,2,3,1,-2.9875000000000003,0
2003,2019-01-17,21,2,6,1,-2.9875000000000003,0
2004,2019-01-17,21,2,8,1,-2.9875000000000003,0
2005,2019-01-17,21,2,16,1,-2.9875000000000003,0
2006,2019-01-17,21,4,2,1,-2.9875000000000003,0
2007,2019-01-17,21,5,9,1,-2.9875000000000003,0
2008,2019-01-17,22,2,3,1,-2.9875000000000003,0
2009,2019-01-17,22,2,7,1,-2.9875000000000003,0
2010,2019-01-17,22,2,11,1,-2.9875000000000003,0
2011,2019-01-17,22,5,15,1,-2.9875000000000003,0
2012,2019-01-17,23,2,0,1,-2.9875000000000003,0
2013,2019-01-17,23,2,5,1,-2.9875000000000003,0
2014,2019-01-17,23,2,15,1,-2.9875000000000003,0
2015,2019-01-17,23,2,16,1,-2.9875000000000003,0
2016,2019-01-17,23,5,12,2,-2.9875000000000003,0
2017,2019-01-18,0,2,8,1,-8.5875,0
2018,2019-01-18,0,5,3,1,-8.5875,0
2019,2019-01-18,1,5,4,1,-8.5875,0
2020,2019-01-18,2,2,17,1,-8.5875,0
2021,2019-01-18,4,5,4,3,-8.5875,0
2022,2019-01-18,5,2,7,1,-8.5875,0
2023,2019-01-18,5,4,0,1,-8.5875,0
2024,2019-01-18,5,4,7,2,-8.5875,0
2025,2019-01-18,6,4,12,1,-8.5875,0
2026,2019-01-18,7,2,1,1,-8.5875,0
2027,2019-01-18,7,4,3,1,-8.5875,0
2028,2019-01-18,7,4,5,1,-8.5875,0
2029,2019-01-18,8,1,1,1,-8.5875,0
2030,2019-01-18,8,2,4,2,-8.5875,0
2031,2019-01-18,8,2,11,1,-8.5875,0
2032,2019-01-18,8,4,5,3,-8.5875,0
2033,2019-01-18,9,2,0,2,-8.5875,0
2034,2019-01-18,9,2,5,1,-8.5875,0
2035,2019-01-18,9,2,8,1,-8.5875,0
2036,2019-01-18,9,2,11,1,-8.5875,0
2037,2019-01-18,9,4,6,1,-8.5875,0
2038,2019-01-18,9,4,11,1,-8.5875,0
2039,2019-01-18,9,5,4,1,-8.5875,0
2040,2019-01-18,9,5,8,1,-8.5875,0
2041,2019-01-18,10,1,7,1,-8.5875,0
2042,2019-01-18,10,1,8,1,-8.5875,0
2043,2019-01-18,10,2,0,2,-8.5875,0
2044,2019-01-18,10,2,4,2,-8.5875,0
2045,2019-01-18,10,2,7,1,-8.5875,0
2046,2019-01-18,10,2,8,4,-8.5875,0
2047,2019-01-18,10,2,11,1,-8.5875,0
2048,2019-01-18,10,2,15,1,-8.5875,0
2049,2019-01-18,10,4,5,2,-8.5875,0
2050,2019-01-18,10,4,8,1,-8.5875,0
2051,2019-01-18,10,4,11,1,-8.5875,0
2052,2019-01-18,10,4,14,1,-8.5875,0
2053,2019-01-18,10,5,1,1,-8.5875,0
2054,2019-01-18,10,5,12,1,-8.5875,0
2055,2019-01-18,11,1,6,1,-8.5875,0
2056,2019-01-18,11,2,0,5,-8.5875,0
2057,2019-01-18,11,2,4,1,-8.5875,0
2058,2019-01-18,11,2,5,1,-8.5875,0
2059,2019-01-18,11,2,8,1,-8.5875,0
2060,2019-01-18,11,2,9,2,-8.5875,0
2061,2019-01-18,11,2,11,2,-8.5875,0
2062,2019-01-18,11,2,15,1,-8.5875,0
2063,2019-01-18,11,5,12,1,-8.5875,0
2064,2019-01-18,12,1,13,1,-8.5875,0
2065,2019-01-18,12,2,0,1,-8.5875,0
2066,2019-01-18,12,2,8,1,-8.5875,0
2067,2019-01-18,12,2,9,1,-8.5875,0
2068,2019-01-18,12,4,11,1,-8.5875,0
2069,2019-01-18,12,4,13,1,-8.5875,0
2070,2019-01-18,12,5,1,1,-8.5875,0
2071,2019-01-18,12,5,9,1,-8.5875,0
2072,2019-01-18,12,5,10,1,-8.5875,0
2073,2019-01-18,13,1,9,1,-8.5875,0
2074,2019-01-18,13,2,7,2,-8.5875,0
2075,2019-01-18,13,2,11,1,-8.5875,0
2076,2019-01-18,13,2,12,1,-8.5875,0
2077,2019-01-18,13,4,11,1,-8.5875,0
2078,2019-01-18,13,4,14,1,-8.5875,0
2079,2019-01-18,14,2,1,1,-8.5875,0
2080,2019-01-18,14,2,5,1,-8.5875,0
2081,2019-01-18,14,2,15,1,-8.5875,0
2082,2019-01-18,14,4,7,2,-8.5875,0
2083,2019-01-18,14,4,8,3,-8.5875,0
2084,2019-01-18,14,4,16,1,-8.5875,0
2085,2019-01-18,14,5,0,1,-8.5875,0
2086,2019-01-18,14,5,3,1,-8.5875,0
2087,2019-01-18,15,1,8,1,-8.5875,0
2088,2019-01-18,15,1,10,1,-8.5875,0
2089,2019-01-18,15,2,5,1,-8.5875,0
2090,2019-01-18,15,2,8,1,-8.5875,0
2091,2019-01-18,15,2,14,1,-8.5875,0
2092,2019-01-18,15,2,17,1,-8.5875,0
2093,2019-01-18,15,4,8,1,-8.5875,0
2094,2019-01-18,15,4,9,1,-8.5875,0
2095,2019-01-18,15,4,12,1,-8.5875,0
2096,2019-01-18,15,5,8,3,-8.5875,0
2097,2019-01-18,15,5,17,1,-8.5875,0
2098,2019-01-18,16,1,8,1,-8.5875,0
2099,2019-01-18,16,1,10,1,-8.5875,0
2100,2019-01-18,16,1,14,1,-8.5875,0
2101,2019-01-18,16,1,15,1,-8.5875,0
2102,2019-01-18,16,2,5,1,-8.5875,0
2103,2019-01-18,16,2,8,2,-8.5875,0
2104,2019-01-18,16,2,11,1,-8.5875,0
2105,2019-01-18,16,4,7,1,-8.5875,0
2106,2019-01-18,16,4,8,1,-8.5875,0
2107,2019-01-18,16,5,5,1,-8.5875,0
2108,2019-01-18,16,5,8,1,-8.5875,0
2109,2019-01-18,16,5,9,1,-8.5875,0
2110,2019-01-18,17,1,14,1,-8.5875,0
2111,2019-01-18,17,2,6,2,-8.5875,0
2112,2019-01-18,17,2,8,2,-8.5875,0
2113,2019-01-18,17,2,11,1,-8.5875,0
2114,2019-01-18,17,2,15,1,-8.5875,0
2115,2019-01-18,17,4,1,1,-8.5875,0
2116,2019-01-18,17,4,14,1,-8.5875,0
2117,2019-01-18,17,5,6,1,-8.5875,0
2118,2019-01-18,17,5,8,1,-8.5875,0
2119,2019-01-18,17,5,14,2,-8.5875,0
2120,2019-01-18,18,2,0,2,-8.5875,0
2121,2019-01-18,18,2,3,1,-8.5875,0
2122,2019-01-18,18,2,6,3,-8.5875,0
2123,2019-01-18,18,2,8,3,-8.5875,0
2124,2019-01-18,18,2,12,1,-8.5875,0
2125,2019-01-18,18,4,8,1,-8.5875,0
2126,2019-01-18,18,4,15,1,-8.5875,0
2127,2019-01-18,19,1,5,1,-8.5875,0
2128,2019-01-18,19,1,9,1,-8.5875,0
2129,2019-01-18,19,1,13,1,-8.5875,0
2130,2019-01-18,19,2,8,9,-8.5875,0
2131,2019-01-18,19,2,14,2,-8.5875,0
2132,2019-01-18,19,4,8,1,-8.5875,0
2133,2019-01-18,19,5,1,4,-8.5875,0
2134,2019-01-18,19,5,4,1,-8.5875,0
2135,2019-01-18,19,5,5,1,-8.5875,0
2136,2019-01-18,20,1,8,1,-8.5875,0
2137,2019-01-18,20,2,3,1,-8.5875,0
2138,2019-01-18,20,2,6,1,-8.5875,0
2139,2019-01-18,20,2,8,11,-8.5875,0
2140,2019-01-18,20,2,11,1,-8.5875,0
2141,2019-01-18,20,4,9,2,-8.5875,0
2142,2019-01-18,20,4,10,2,-8.5875,0
2143,2019-01-18,20,4,15,1,-8.5875,0
2144,2019-01-18,20,5,1,7,-8.5875,0
2145,2019-01-18,20,5,5,1,-8.5875,0
2146,2019-01-18,20,5,9,1,-8.5875,0
2147,2019-01-18,20,5,15,1,-8.5875,0
2148,2019-01-18,21,2,6,2,-8.5875,0
2149,2019-01-18,21,2,8,6,-8.5875,0
2150,2019-01-18,21,4,1,1,-8.5875,0
2151,2019-01-18,21,4,7,1,-8.5875,0
2152,2019-01-18,21,4,14,1,-8.5875,0
2153,2019-01-18,21,5,1,2,-8.5875,0
2154,2019-01-18,21,5,5,1,-8.5875,0
2155,2019-01-18,21,5,10,1,-8.5875,0
2156,2019-01-18,21,5,12,2,-8.5875,0
2157,2019-01-18,22,2,5,2,-8.5875,0
2158,2019-01-18,22,2,6,5,-8.5875,0
2159,2019-01-18,22,2,7,1,-8.5875,0
2160,2019-01-18,22,2,8,6,-8.5875,0
2161,2019-01-18,22,2,17,1,-8.5875,0
2162,2019-01-18,22,4,1,1,-8.5875,0
2163,2019-01-18,22,5,3,1,-8.5875,0
2164,2019-01-18,22,5,7,2,-8.5875,0
2165,2019-01-18,22,5,10,1,-8.5875,0
2166,2019-01-18,22,5,11,1,-8.5875,0
2167,2019-01-18,23,2,7,1,-8.5875,0
2168,2019-01-18,23,2,8,2,-8.5875,0
2169,2019-01-18,23,2,12,1,-8.5875,0
2170,2019-01-18,23,2,14,2,-8.5875,0
2171,2019-01-18,23,4,7,1,-8.5875,0
2172,2019-01-18,23,5,1,1,-8.5875,0
2173,2019-01-19,0,2,8,2,-11.9,1
2174,2019-01-19,0,2,14,1,-11.9,1
2175,2019-01-19,0,5,1,1,-11.9,1
2176,2019-01-19,0,5,4,1,-11.9,1
2177,2019-01-19,0,5,6,1,-11.9,1
2178,2019-01-19,0,5,8,2,-11.9,1
2179,2019-01-19,0,5,14,1,-11.9,1
2180,2019-01-19,1,1,14,1,-11.9,1
2181,2019-01-19,1,2,6,2,-11.9,1
2182,2019-01-19,1,5,0,1,-11.9,1
2183,2019-01-19,1,5,14,1,-11.9,1
2184,2019-01-19,2,5,8,1,-11.9,1
2185,2019-01-19,2,5,14,1,-11.9,1
2186,2019-01-19,5,5,1,1,-11.9,1
2187,2019-01-19,6,2,8,1,-11.9,1
2188,2019-01-19,7,2,0,1,-11.9,1
2189,2019-01-19,7,2,8,2,-11.9,1
2190,2019-01-19,8,2,8,2,-11.9,1
2191,2019-01-19,8,2,14,1,-11.9,1
2192,2019-01-19,8,4,5,1,-11.9,1
2193,2019-01-19,8,4,13,1,-11.9,1
2194,2019-01-19,8,5,3,1,-11.9,1
2195,2019-01-19,8,5,16,1,-11.9,1
2196,2019-01-19,9,2,3,1,-11.9,1
2197,2019-01-19,9,2,11,1,-11.9,1
2198,2019-01-19,9,5,15,1,-11.9,1
2199,2019-01-19,10,2,7,2,-11.9,1
2200,2019-01-19,10,2,8,1,-11.9,1
2201,2019-01-19,10,2,15,2,-11.9,1
2202,2019-01-19,10,4,7,1,-11.9,1
2203,2019-01-19,10,5,11,1,-11.9,1
2204,2019-01-19,11,1,14,1,-11.9,1
2205,2019-01-19,11,1,15,2,-11.9,1
2206,2019-01-19,11,2,3,1,-11.9,1
2207,2019-01-19,11,2,8,1,-11.9,1
2208,2019-01-19,11,2,11,2,-11.9,1
2209,2019-01-19,11,2,16,1,-11.9,1
2210,2019-01-19,11,4,1,2,-11.9,1
2211,2019-01-19,11,4,7,1,-11.9,1
2212,2019-01-19,11,4,9,1,-11.9,1
2213,2019-01-19,11,5,6,1,-11.9,1
2214,2019-01-19,12,1,9,1,-11.9,1
2215,2019-01-19,12,1,12,1,-11.9,1
2216,2019-01-19,12,2,7,1,-11.9,1
2217,2019-01-19,12,2,8,4,-11.9,1
2218,2019-01-19,12,2,14,2,-11.9,1
2219,2019-01-19,12,4,5,1,-11.9,1
2220,2019-01-19,12,4,15,1,-11.9,1
2221,2019-01-19,12,5,3,1,-11.9,1
2222,2019-01-19,13,1,0,1,-11.9,1
2223,2019-01-19,13,1,10,1,-11.9,1
2224,2019-01-19,13,2,0,1,-11.9,1
2225,2019-01-19,13,2,9,1,-11.9,1
2226,2019-01-19,13,2,11,1,-11.9,1
2227,2019-01-19,13,2,14,1,-11.9,1
2228,2019-01-19,13,4,12,2,-11.9,1
2229,2019-01-19,13,5,5,2,-11.9,1
2230,2019-01-19,13,5,8,1,-11.9,1
2231,2019-01-19,13,5,15,1,-11.9,1
2232,2019-01-19,14,1,11,1,-11.9,1
2233,2019-01-19,14,2,0,3,-11.9,1
2234,2019-01-19,14,2,5,1,-11.9,1
2235,2019-01-19,14,2,14,1,-11.9,1
2236,2019-01-19,14,4,5,1,-11.9,1
2237,2019-01-19,14,4,15,1,-11.9,1
2238,2019-01-19,14,5,1,3,-11.9,1
2239,2019-01-19,14,5,6,1,-11.9,1
2240,2019-01-19,14,5,12,6,-11.9,1
2241,2019-01-19,15,2,7,1,-11.9,1
2242,2019-01-19,15,2,14,1,-11.9,1
2243,2019-01-19,15,2,15,1,-11.9,1
2244,2019-01-19,15,2,16,2,-11.9,1
